Partner ID,Logo,Partner Name,Description,Services,Country,Operating State / Province,City/DMA,OperatingFormats,Office Address Country,Office Address State,Office Address Street,Office Address City / DMA,Office Address Zip Code / Pin Code,Contact Name,Contact Phone,Contact Email,Website,Verified
,https://d3k1k88y44k0jy.cloudfront.net/wwwjcdecauxcom/s3fs-public/assets/themes/custom/jcd/html/generic/images/logo.png?VersionId=1INjwgQ1fZlGidpfCf4.wPm0Q8OH5ZN5,JCD,"JCDecaux Hong Kong provides outdoor advertising solutions across various formats, including digital billboards, transit media, and street furniture.",Media Company,Hong Kong,,,MTR stations, Hong Kong,,"20/F, Berkshire House, Taikoo Place, 25 Westlands Road", Quarry Bay,,julia.cannistra,,julia.cannistra@jcdecaux.com,https://www.jcdecaux.com.hk,verified
,https://media.licdn.com/dms/image/v2/C510BAQGEwxvT_nq2iA/company-logo_200_200/company-logo_200_200/0/1630572652399/poad_media_limited_logo?e=1734566400&v=beta&t=jpvoKJNE-AcJCxh5d068DXc0hxNxWiDEY-t_cP1bDaA,poad.com,"POAD focuses on outdoor advertising and digital media solutions, offering innovative advertising formats and services in various markets.
",Media Company,Hong Kong,,,"Billboards, moving inventory", Hong Kong,,"Level 8, Global Trade Square, 21 Wong Chuk Hang Road", Hong Kong,,carlouschan,,carlouschan@poad.com,https://www.poad.com/,verified
,https://www.cody.com.hk/images/logo.png,Cody out of home,"Cody offers a range of outdoor advertising services in Hong Kong, including digital screens and traditional billboard advertising.
",Media Company,Hong Kong,,,"Tram, billlboards and taxi", Hong Kong,,"1401A Lee Garden Two, 28 Yun Ping Road", Causeway Bay,,phyllis,852 2235 3900,phyllis@cody.com.hk,https://www.cody.com.hk/,verified
,https://images.squarespace-cdn.com/content/v1/5fb4f2be00ce433a71b50e5f/1623404290706-G0I383BF2C6CLWFHL3VB/white_logo_transparent_background.png?format=1500w,captive8ooh.com,"Captive8 focuses on out-of-home advertising solutions, including digital and static billboards, with a focus on delivering high-impact advertising campaigns.
",Media Company,Hong Kong,,,"Taxi, Taxi toppers and LED truck", Hong Kong,,"601 Peninsula Center, 67 Mody Road", Kowloon,,dinesh,,dinesh@captive8ooh.com,https://www.captive8ooh.com,verified
,https://d3k1k88y44k0jy.cloudfront.net/wwwjcdecauxcom/s3fs-public/assets/themes/custom/jcd/html/generic/images/logo.png?VersionId=1INjwgQ1fZlGidpfCf4.wPm0Q8OH5ZN5,JCD ,"JCDecaux China provides a wide range of outdoor advertising solutions, including digital and traditional formats, across major cities in China.",Media Company,China,,,Sttaic & Digital Transit Shelters, China,,"RM 1201, Tower W3, The Tower Oriental Plaza, No.1 East Chang An Avenue", Beijing,,sonia.suo,(86 10) 8501 0889,sonia.suo@jcdecaux.com,https://www.jcdecaux.com.cn,verified
,https://voyagemedia.com/wp-content/uploads/2015/04/voyage-logo-175.png,voyagemedia.com,"Voyage Media specializes in digital out-of-home (DOOH) advertising, offering a range of services including digital billboards and interactive media solutions.
",Media Company,China,,,,,,,,,,,,http://www.voyagemedia.com.cn/,verified
,https://jctruckads.com/images/logo.png,jctruckads.com,JC Truck Ads provides mobile outdoor advertising solutions using truck fleets to display advertisements on moving vehicles.,Media Company,China,,,Moving inventory, China,Zhejiang,"No. 1, Dayang Road", Linhai,,omdm2,0086-576-85182232,omdm2@jingxiangad.com,http://www.jctruckads.com,verified
,https://website.didiglobal.com/dist/media/logo-en-1.2c5e58be.svg,didiglobal.com,"Didi Global is a leading ride-hailing and transportation company, which also provides advertising opportunities on its vehicles and platforms.
",Media Company,China,,,Taxi, China,,"RongKe RongZhi zhichuangzhongxin, Building 1, Yard 6, North Ring Road, Tangjialing, Haidian District", Beijing,,vinodu,,vinodu@didiglobal.com ,https://www.didiglobal.com,verified
,https://media.licdn.com/dms/image/v2/C4D0BAQHn5UAoWm15HA/company-logo_200_200/company-logo_200_200/0/1630581739700/branded_cities_logo?e=1734566400&v=beta&t=zblvt7kaWSKzSPipQshSD_rVD_2XgFDBNUXbk1yg_eg,Branded Cities,"Branded Cities provides large-format digital out-of-home (DOOH) advertising solutions in major cities, including iconic digital billboards and interactive displays.",Media Company,Canada,,,Large Formats, Canada,,"250 Yonge Street, Suite 1901"," Toronto, ON",,Lonnie,416.408.0800,lpassy@brandedcities.com,https://www.brandedcities.ca/,verified
,https://media.licdn.com/dms/image/v2/C4D0BAQGw4KgHew0QIA/company-logo_200_200/company-logo_200_200/0/1633005335910/stadtreklame_nrnberg_gmbh_logo?e=1734566400&v=beta&t=2xcza4XAvvLLMBQD4vKu81b_D2qHcVp3VF66Tqe3SlA,Stadtreklame,"Stadtreklame specializes in outdoor advertising in Germany, including a variety of formats such as billboards and transit advertising.
",Media Company,Germany,,,"Traditional, DOOH, Transit, Wraps", Germany,,Katzwanger Straße 146, Nuremberg,,Gerd.Lamatsch,49 911 92686-0,Gerd.Lamatsch@stadtreklame.com,https://www.stadtreklame.de,verified
,https://media.licdn.com/dms/image/v2/C4D0BAQHwzl8ALxDT-w/company-logo_200_200/company-logo_200_200/0/1670340018004/stroeer_logo?e=1734566400&v=beta&t=gt6Rlxyi7cSKFRSwdQFGyaqCbPjdsJQBW3kgYHTnWJ4,Stroeer,"Ströer is a major German out-of-home advertising company, offering comprehensive advertising solutions including digital billboards, street furniture, and transit advertising.
",Media Company,Germany,,,"Traditional, DOOH, CTV", Germany,,Ströer-Allee 1,Köln,,Christina-Denise.Williams,49 2236 9645 0,Christina-Denise.Williams@stroeer.de,https://www.stroeer.de,verified
,https://www.crossvertise.com/ResourcePackages/Bootstrap/assets/dist/images/logo.svg,Cross Vertise,"Crossvertise provides a platform for planning and buying out-of-home (OOH) advertising across various media channels in Germany.
",Media Company,Germany,,,"Traditional, DOOH", Germany,,Königinstraße 59," München, Bayern",,i.sestan,,i.sestan@crossvertise.com,https://www.crossvertise.com,verified
,https://echoposter.com/uploads/logo_light_1_b361b8c4b2.svg,Echo Poster,"Echo Poster specializes in outdoor advertising, including digital and traditional billboards, with a focus on innovative and high-impact advertising solutions.
",Agency,Germany,,,"Traditional, Transit & Guerilla", Germany,Berlin,Schillerpromenade 39,Berlin,,stella,030 55571427; +49 30 5557 1427,stella@echoposter.de,https://echoposter.com/en/about/,verified
,,Wrappr,,,Germany,,,,,,,,,,,,,
,,Prakash Arts,"We are one of the oldest Advertising OOH companies in India and the oldest in South India and that is 60 plus years and counting. Soon would be transforming ourselves from a traditional outdoor advertising company to a Corporate Media Power House by diversifying in to other synergistic media verticals. Our service portfolio spans across Large Format Hoardings, Unipoles, Bus Shelters, Road Divider Meridians or Kiosks and PPP – Private Public Partnerships with Greater Municipal Corporations of respective States to Innovative & Impacting Cost effective OOH Solutions. - 300 plus dedicated and importantly loyal employees on its rolls ( 90% of them are with the company for the last 15 years) - 24 Offices - Country wide. - Media Ownership of an super large format 6000 Uni-poles and Hoardings - 1000 plus Model Bus Shelters ( Back Lit - Non Lit & Stainless Steel Bus Shelters ). - Rights to bring in advertisers on buses of Chennai Road Transport Corporation. - Advertising Options as many Flyovers, Gantries, and Foot Over Bridge. - Street Development project (Construction of Foot Paths with Greenery and Signage)",Media Company,India,India,"Hyderabad, Vizag","Buletins, Bus sheters, Unipoles, Gantries, Metro portals and metro pillar boards.",India,Telangana,"3-6-473/1, Street No. 5, Himayatnagar",Hyderabad,500029,Ansar Hameed,9703161144,"ansar@prakasharts.com, hyd@prakasharts.com",https://www.prakasharts.com/,verified
,,Landmark Advertising,"Tender for Metro ads, adfilms, TV/radio/mall advertising(Lease), outsource for airport advertising",Media Company,India,Telangana,Hyderabad,Metro Media in Hyderabad,India,Telangana,,,,Shyam,9966332681,shyamdirectors@gmail.com,landmarkadvertising.in,verified
,,Leadspace Outdoor Advertising,"Leadspace is in OOH business from past 20 years having media across Hyderabad and Upcountry (Telangana, Andhra Pradesh & Karnataka). They have signed an agreement with “M/s. L&T metro Rail Hyderabad Limited” for advertising on metro pillars across all the corridors of Hyderabad metro Rail, Leadspace will be the sole media owners of Metro pillars across Hyderabad operating with about 3000 metro pillars.
They are the sole media owners of Metro Portals (Arches) across Hyderabad city. With their existing media of Hoardings, Unipoles, Bus shelters, Centre median Etc. across Hyderabad and Upcountry(Ap, TG & Karnataka) the addition of Metro pillars to their bouquet will make them as sole and largest media owner across Hyderabad ",Media Company,India,India,"Hyderabad, Vizag","Buletins, Bus sheters, Unipoles, Gantries, Metro portals and metro pillar boards.",India,Telangana,"Plot 797, 798, 3rd floor, 100 ft road, Swamy Ayyappa society, Madhapur, ",Hyderabad,500081,Anil Reddy,7396003333,sales@leadspace.in,https://leadspace.in/about/,verified
,,Adonmo,"AdOnMo, India's largest game-changing DOOH network! With 30,000 activated digital screens across 14 cities like Delhi NCR, Mumbai, Hyderabad, Kolkata and Bengaluru, we captivate 10 million citizens daily across 4000+ premium properties.",Media Company,India,Telangana,"Hyderabad, Delhi, Bangalore, Kolkata, Mumbai, etc","Digital Screens in Residential Societies, Gyms and supermarkets",India,Telangana,"5th floor, Smiline Dnetal Hospitals, Hitech city",Hyderabad,500081,"Pragati, Amir Khan","6362271572, 8660410919","pragathi.b@adonmo.com, hussain@adonmo.com, aamir@adonmo.com",https://www.adonmo.com/,verified
,,Colorado media,"Sole concessionaires for advertising in Andhra Rly stations-Vishakhapatnam, Guntur, Vizianagaram,Srikakulam, Rajahmundry, Kakinada, Eluru, Tadepalligudem, and on express trains",Media Company,India,Telangana,Hyderabad,"Railway station media- Andhra Pradesh, inside branding in trains.",India,Telangana,-,Hyderabad,,Srikant,9866693270,coloradomedia@gmail.com,https://www.media4growth.com/resource/details/srikant-inapurapu-1101,verified
,,Uni Ads Limited,Established in 1982 Uniads has pioneered the use of various media options in outdoor advertising media. Uniads offers its clients various media options throughout Andhra Pradesh.,Media Company,India,Telangana,Hyderabad,"Bulletins, Unipoles, arches, Bus stations, bus branding(outside+inside), Central medians, kiosks, Train branding, railway station signages, mobile van and bus bay barricades.",India,Telangana,"Uni House, 7-1-212/8, Shivbagh, ameerpet",Hyderabad,500016,K. Ravi Prasad,040-23730325/571,ce@uniads.com,http://www.uniads.com/,verified
,,Aakruthi Media,"Exclusive media rights for Hyderabad Metro. Metro cab branding inside and outside in Hyderabad, Metro stations, digital signange, theatre, print media, electronic media",Media Company,India,Telangana,Hyderabad,"Metro train and Metroo station advertising in hyderabad, Print media and TV and theatre advertising in hyderabad",India,Telangana,"#302, VV Habitat, rajbhavan road, Somajiguda",Hyderabad,500082,Anoop,"8008154446, 96528600",info@aakruthimedia.com,aakruthimedia.com,verified
,,Atin Promotions & Advertising Pvt Ltd,Airline advertising+L&T Metro Centre medians,Media Company,India,,"New Delhi, Mumbai, Kolkata, hyderabad, chennai, Bangaluru, Chennai, Sri Lanka, taiwan, Hong Kong, Vietnam, Thailand, Malasia, singapore, Indonesia, Phillipines.","Airline and airport advertising in New Delhi, Mumbai, Kolkata, hyderabad, chennai, Bangaluru, Chennai, Sri Lanka, taiwan, Hong Kong, Vietnam, Thailand, Malasia, singapore, Indonesia, Phillipines.",India,Telangana,"10, Avenue 5, Banjara Hills",Hyderabad,500034,Krishna Mohan,9848270839,krishna.mohan@atinooh.com,http://www.atinooh.com/,verified
,,Rainbow advertising,Our company is primarily engaged in providing prime locations of advertising hoardings media and efficient out door advertising services and has been in the business out door media publicity since so many years having a good reputation and image in the public as well as with associates.,Media Company,India,Telangana,Hyderabad,Hoarding in Hyderabad,India,Telangana,"H.No: 11-13-1377/2, Flot No: 305, City center aparts, Margadarsi colony, Kothapet",Hyderabad,500035,Sudheer Reddy,7702650566,planning@rainbowadshyd.com,www.rainbowadshyd.com,verified
,,GVK One Mall-with Laqshya Media Grp,"Laqshya Media Group Is One Of The Largest Comprehensive Marketing Communications Group In India functioning primarily in Outdoor, Events and Digital ecosystem.",Media Company,India,Telangana,Hyderabad,GVK-one mall media in Hyderabad,India,Telangana,"Unit no 401, , 4rth floor, central plaza building, Rajbhavan road, Somajiguda",Hyderabad,500082,AV Sanjeev Reddy(Laqshya Media group),9908186963,sanjeev.r@laqshyagroup.com,https://gvkone.com/,verified
,,Adnium outdoor solutions,"At Adnium, we offer a comprehensive range of services designed to elevate your brand’s visibility and engagement. Mall media in Hyderabad. Digital marketing",Media Company,India,Telangana,Hyderabad,"Mall Media in Hyderaad-Prasad I max mall, digital screens",India,Telangana,"Unit no 401, , 4rth floor, central plaza building, Rajbhavan road, Somajiguda",Hyderabad,500082,"D Nagaraju, Shri Laxmi",9390493704,"srilakshmi@adnium.in, nagaraju@adnium.in",https://foresightadvt.com/,verified
,,Icon inflatable Hyderabad,"Manufacturer and supplier of inflatable balloons-Big shape inflatable, Hydrogen gas balloon, Air fill inflatable, Heart shaped inflatable, Giangt sky balloon)",Media Company,India,Telangana,Hyderabad,"Advertising balloons, costumes, bouncies, dancers",India,Telangana,"New Maruthi Nagar, Kothapet, Saroornagar, Rangareddy",Hyderabad,500035,K Anantha Reddy,9505827338,iconananth@gmail.com,https://www.iconinflatables.in/,verified
,,Laqshya Media Group,"Laqshya Media Group Is One Of The Largest Comprehensive Marketing Communications Group In India functioning primarily in Outdoor, Events and Digital ecosystem",Media Company,India,India,26 cities,"Bulletins, BQS sites, Mall facades, Pillars and Poles, exclusive advertising right at Hyderabad, Vizag and Vijayawada Airports gives us dominance and strengthens our portfolio in Andhra Pradesh and Telangana market. ",India,Telangana,"Unit no 401, , 4rth floor, central plaza building, Rajbhavan road, Somajiguda",Hyderabad,500082,"Pankaj, Pavan.C","9619547704, 9912288622","pankaj.r@laqshyagroup.com, md@lakshaygroup.com, pavan.c@lakshyagroup.com",https://www.laqshyagroup.com/ooh.html,verified
,,Sri Balaji Ads,"A provider of traffic police umbrellas and booths in Telangana, Andhra Pradesh and Karnataka",Media Company,India,Telangana,Hyderabad,Traffic umbrella and booth,India,Telangana,"3-8-444/A, Plot no 60, Road no. 2, Survodaya colony, LB Nagar",Hyderabad,500074,Suresh Sir,"9246802103, 7386400400",info@sribalajiads.in,https://www.outspaceadvertising.com/sri-balaji-ads4/index.html,verified
,,Nexus Mall,Mall in Hyderabad,Media Company,India,Telangana,Hyderabad,Mall Media,India,,,,,Mangesh,9912998871,"Mangesh.Deshmukh@nexusmalls.com, soh.hyderabad@nexusmalls.com",,verified
,,Prasad IMax Mall-Branding by Adnium outdoor,Mall in Hyderabad,Media Company,India,Telangana,Hyderabad,Mall Media,India,Telangana,"Unit no 401, , 4rth floor, central plaza building, Rajbhavan road, Somajiguda",Hyderabad,500082,Nagaraju,9390493704,"srilakshmi@adnium.in, nagaraju@adnium.in",https://adnium.in/outdoor-media/,verified
